IsBadBuy,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,VehBCost,IsOnlineSale,WarrantyCost
0,2,SUZUKI,FORENZA 2.0L I4 DI /,,4D WAGON,BLACK,AUTO,2.0,Covers,39325,OTHER ASIAN,MEDIUM,6750.0,8179.0,7790.0,9333.0,4633.0,5812.0,7807.0,9463.0,5500.0,0,462
0,4,HONDA,ACCORD 4C,EX,4D SEDAN EX AUTO,GREY,AUTO,1.0,Alloy,88783,TOP LINE ASIAN,MEDIUM,10938.0,12465.0,14495.0,16087.0,10417.0,11778.0,14872.0,16697.0,9440.0,0,594
0,2,CHEVROLET,COBALT,LS,4D SEDAN LS,WHITE,AUTO,2.0,Covers,44640,AMERICAN,COMPACT,6719.0,7360.0,9446.0,10324.0,6305.0,6904.0,10123.0,10708.0,6800.0,0,623
1,7,JEEP,LIBERTY 2WD V6,Spo,4D SUV,GREY,AUTO,1.0,Alloy,75105,AMERICAN,SMALL SUV,4894.0,5673.0,7929.0,8734.0,4907.0,6247.0,7520.0,9031.0,6495.0,0,986
1,3,CHRYSLER,PT CRUISER,Tou,4D SEDAN TOURING,BLUE,AUTO,1.0,Alloy,87228,AMERICAN,MEDIUM,6037.0,7257.0,9297.0,10745.0,5764.0,6907.0,9539.0,10724.0,5985.0,0,1503
0,2,NISSAN,SENTRA,Bas,4D SEDAN,GREY,AUTO,2.0,Covers,72511,TOP LINE ASIAN,COMPACT,9541.0,10715.0,13028.0,13730.0,9109.0,10328.0,12782.0,13932.0,7530.0,0,569
0,4,CHEVROLET,COBALT,LT,4D SEDAN LT,PURPLE,AUTO,1.0,Alloy,67212,AMERICAN,COMPACT,4967.0,6355.0,8235.0,9407.0,4885.0,6021.0,8036.0,9256.0,6300.0,0,728
1,8,FORD,WINDSTAR FWD V6 3.8L,LX,PASSENGER 3.8L LX,SILVER,AUTO,2.0,Covers,72731,AMERICAN,VAN,1766.0,2503.0,2407.0,3203.0,1746.0,2390.0,2386.0,3081.0,3640.0,0,2157
0,3,FORD,TAURUS,SE,4D SEDAN SE,GREEN,AUTO,1.0,Alloy,74820,AMERICAN,MEDIUM,5272.0,6439.0,8833.0,10145.0,5551.0,6818.0,8926.0,10591.0,4680.0,0,920
1,3,DODGE,CALIBER,SXT,4D WAGON SXT,SILVER,AUTO,2.0,Covers,79452,AMERICAN,MEDIUM,7813.0,9139.0,11787.0,13042.0,7996.0,9386.0,11407.0,12735.0,7120.0,0,920
1,6,CHRYSLER,PACIFICA FWD,,4D SPORT TOURER,WHITE,AUTO,1.0,Alloy,88905,AMERICAN,CROSSOVER,5234.0,6687.0,8781.0,10201.0,5082.0,6364.0,8642.0,9909.0,8750.0,0,1503
0,1,DODGE,AVENGER 4C 2.4L I4 S,SE,4D SEDAN SE,BLUE,AUTO,2.0,Covers,43635,AMERICAN,MEDIUM,8817.0,9587.0,10022.0,10854.0,7752.0,8495.0,8872.0,9675.0,8450.0,0,834
0,5,CHEVROLET,TAHOE 2WD,LS,4D SUV 5.3L FFV LS,WHITE,AUTO,1.0,Alloy,88963,AMERICAN,LARGE SUV,8808.0,10532.0,10013.0,11875.0,7669.0,9510.0,12349.0,13853.0,10300.0,0,1763
0,5,CHRYSLER,PT CRUISER,Bas,2D CONVERTIBLE,GREY,MANUAL,2.0,Covers,68902,AMERICAN,MEDIUM,4506.0,5704.0,8018.0,9302.0,4455.0,5837.0,7940.0,9364.0,5640.0,0,1215
0,1,DODGE,CALIBER 2.0L I4 SFI,SE,4D WAGON,BLACK,AUTO,2.0,Covers,42519,AMERICAN,MEDIUM,7776.0,8465.0,8898.0,9642.0,7989.0,8639.0,9128.0,9830.0,7200.0,0,693
0,4,SATURN,ION,2,4D SEDAN LEVEL 2,GREY,MANUAL,2.0,Covers,52674,AMERICAN,MEDIUM,4661.0,5868.0,7843.0,9101.0,5267.0,6757.0,8317.0,9892.0,5600.0,1,671
0,5,CHEVROLET,MALIBU 4C 2.2L I4 MP,Cla,4D SEDAN CLASSIC,BLUE,AUTO,2.0,Covers,52162,AMERICAN,MEDIUM,3486.0,5019.0,4265.0,5921.0,3486.0,5019.0,4265.0,5921.0,4500.0,0,920
1,6,DODGE,STRATUS V6,ES,4D SEDAN ES,WHITE,AUTO,1.0,Alloy,74296,AMERICAN,MEDIUM,2836.0,3780.0,6070.0,7398.0,2836.0,3780.0,6070.0,7398.0,4015.0,1,1689
0,3,CHRYSLER,SEBRING V6,Bas,4D SEDAN,WHITE,AUTO,2.0,Covers,72573,AMERICAN,MEDIUM,7465.0,8321.0,10998.0,11757.0,7174.0,8062.0,11322.0,12071.0,6800.0,0,1272
0,7,FORD,WINDSTAR FWD V6 3.8L,SE,4D PASSENGER 3.8L SE,RED,AUTO,1.0,Alloy,97482,AMERICAN,VAN,2969.0,3882.0,3707.0,4693.0,3278.0,4169.0,4040.0,5003.0,4200.0,0,2506
0,4,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,BLUE,AUTO,2.0,Covers,70433,AMERICAN,MEDIUM,6499.0,7955.0,9752.0,11151.0,6007.0,7165.0,10475.0,12495.0,7115.0,0,1038
0,5,DODGE,1500 RAM PICKUP 2WD,ST,QUAD CAB 4.7L SLT,MAROON,AUTO,1.0,Alloy,78662,AMERICAN,LARGE TRUCK,5073.0,7032.0,5979.0,8095.0,4262.0,5606.0,5103.0,6554.0,9605.0,0,920
0,4,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,WHITE,AUTO,1.0,Alloy,90210,AMERICAN,MEDIUM SUV,8108.0,10163.0,12692.0,14654.0,8675.0,10462.0,12896.0,14650.0,7230.0,0,2351
1,7,CHRYSLER,TOWN & COUNTRY FWD V,Bas,MINIVAN 3.3L LX,MAROON,AUTO,,,76698,AMERICAN,VAN,3100.0,4283.0,5767.0,7271.0,3093.0,4289.0,6076.0,7487.0,5135.0,0,1923
0,4,HYUNDAI,SANTA FE 4WD V6 2.7L,GLS,4D CUV 2.7L GLS,SILVER,AUTO,1.0,Alloy,75812,OTHER ASIAN,MEDIUM SUV,6611.0,8153.0,7640.0,9305.0,6987.0,8408.0,11372.0,12217.0,7710.0,0,1155
0,7,PONTIAC,GRAND PRIX 3.1L V6 S,SE,4D SEDAN SE1,BLACK,AUTO,1.0,Alloy,39448,AMERICAN,LARGE,1999.0,2918.0,2659.0,3651.0,2230.0,3126.0,2908.0,3876.0,5400.0,0,1481
0,4,HYUNDAI,ELANTRA,GLS,4D SEDAN,BLUE,AUTO,2.0,Covers,72385,OTHER ASIAN,MEDIUM,4819.0,5704.0,8529.0,9188.0,5083.0,5961.0,8465.0,9345.0,5095.0,0,569
0,3,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,BLACK,AUTO,2.0,Covers,68481,AMERICAN,MEDIUM,5480.0,6461.0,6418.0,7478.0,5480.0,6461.0,6418.0,7478.0,5200.0,0,1215
0,3,FORD,FREESTAR FWD V6,SE,PASSENGER 3.9L SE,SILVER,AUTO,2.0,Covers,82857,AMERICAN,VAN,7865.0,9742.0,11348.0,13538.0,6281.0,8002.0,10196.0,11593.0,6635.0,0,1633
0,2,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,2.0,Covers,50322,AMERICAN,MEDIUM,7533.0,8287.0,10574.0,11443.0,8033.0,8513.0,11913.0,12272.0,7200.0,0,754
0,4,SATURN,ION 2.2L I4 EFI,1,4D SEDAN LEVEL 1,WHITE,AUTO,2.0,Covers,78890,AMERICAN,MEDIUM,3961.0,5037.0,4778.0,5940.0,4730.0,5972.0,5608.0,6950.0,4400.0,0,803
1,6,FORD,EXPEDITION 2WD V8,XLT,4D SUV 4.6L XLT,RED,AUTO,,,91725,AMERICAN,LARGE SUV,7120.0,8443.0,11007.0,12829.0,7120.0,8443.0,11007.0,12829.0,8300.0,0,1197
0,5,KIA,SPECTRA,EX,4D SEDAN EX,SILVER,AUTO,2.0,Covers,43051,OTHER ASIAN,MEDIUM,3095.0,4130.0,6470.0,8634.0,2868.0,3828.0,6119.0,7243.0,5015.0,0,482
0,4,PONTIAC,SUNFIRE 2.2L I4 MPI,,2D COUPE SE,RED,MANUAL,2.0,Covers,63381,AMERICAN,COMPACT,3975.0,5289.0,4793.0,6212.0,3362.0,4341.0,4131.0,5188.0,4200.0,0,1020
1,4,PONTIAC,GRAND PRIX,Bas,4D SEDAN,RED,AUTO,1.0,Alloy,76764,AMERICAN,LARGE,6483.0,7890.0,10769.0,13107.0,6839.0,8184.0,10062.0,11495.0,7390.0,0,1974
0,3,CHEVROLET,MALIBU 4C 2.2L I4 MP,LT,4D SEDAN LT,BLUE,AUTO,1.0,Alloy,73794,AMERICAN,MEDIUM,6311.0,7450.0,7316.0,8546.0,6311.0,7450.0,7316.0,8546.0,6100.0,0,1038
0,5,CHEVROLET,MALIBU MAXX V6 3.5L,LS,4D SEDAN LS,GREEN,AUTO,2.0,Covers,50711,AMERICAN,MEDIUM,4914.0,6022.0,5807.0,7004.0,4860.0,6002.0,5749.0,6982.0,6445.0,0,1003
1,6,BUICK,CENTURY V6,Cus,4D SEDAN CUSTOM,BEIGE,AUTO,,,75624,AMERICAN,MEDIUM,3030.0,4337.0,3772.0,5184.0,3030.0,4337.0,3772.0,5184.0,4555.0,0,2274
0,4,CHEVROLET,EQUINOX FWD V6 3.4L,LT,4D SUV LT,BLUE,AUTO,,,60089,AMERICAN,MEDIUM SUV,7325.0,8810.0,8411.0,10015.0,6841.0,8343.0,11767.0,14350.0,8700.0,0,1215
0,5,CHEVROLET,UPLANDER FWD V6,Bas,PASSENGER EXT 3.5L,BLUE,AUTO,2.0,Covers,88434,AMERICAN,VAN,6338.0,7701.0,10003.0,11380.0,3942.0,4938.0,7561.0,8582.0,6500.0,0,2282
0,6,NISSAN,MAXIMA MFI V6 3.5L D,GLE,4D SEDAN GLE,SILVER,AUTO,1.0,Alloy,91443,TOP LINE ASIAN,LARGE,4768.0,6133.0,5649.0,7124.0,5314.0,6632.0,6239.0,7663.0,6730.0,0,1641
0,5,KIA,SPECTRA 2.0L I4 EFI,EX,4D SEDAN EX,BLUE,AUTO,1.0,Alloy,58781,OTHER ASIAN,MEDIUM,2733.0,3544.0,3452.0,4328.0,2858.0,3602.0,3587.0,4390.0,4410.0,0,505
0,3,ISUZU,ASCENDER 4WD 6C,S,SPORT UTILITY,BLUE,AUTO,1.0,Alloy,82616,OTHER ASIAN,MEDIUM SUV,10933.0,12772.0,14883.0,17387.0,10933.0,12772.0,14769.0,17253.0,8260.0,0,2152
0,4,DODGE,STRATUS V6,SXT,4D SEDAN SXT,SILVER,AUTO,1.0,Alloy,68850,AMERICAN,MEDIUM,3864.0,5063.0,6244.0,7955.0,3965.0,5171.0,6826.0,8259.0,5785.0,0,1215
0,2,CHEVROLET,AVEO,LS,4D SEDAN LS,SILVER,AUTO,2.0,Covers,43093,AMERICAN,COMPACT,7023.0,7638.0,9928.0,10625.0,6499.0,7169.0,9794.0,10336.0,6035.0,0,623
0,5,CHEVROLET,VENTURE AWD V6 3.4L,LS,PASSENGER EXT 3.4L LS,WHITE,AUTO,1.0,Alloy,95604,AMERICAN,VAN,5600.0,6451.0,6548.0,7467.0,5600.0,6451.0,6548.0,7467.0,3670.0,0,7198
0,4,DODGE,MAGNUM V6,SE,WAGON 2.7L,WHITE,AUTO,2.0,Covers,82134,AMERICAN,SPECIALTY,7780.0,9103.0,12090.0,13335.0,6964.0,8354.0,10811.0,12370.0,8055.0,0,1503
0,4,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,GREEN,AUTO,2.0,Covers,57082,AMERICAN,MEDIUM,5569.0,6584.0,6515.0,7611.0,5569.0,6584.0,6515.0,7611.0,5000.0,0,1086
0,2,PONTIAC,GRAND PRIX,Bas,4D SEDAN,BLUE,AUTO,1.0,Alloy,91019,AMERICAN,LARGE,8623.0,10412.0,12983.0,14397.0,8736.0,10485.0,12215.0,14318.0,7460.0,0,2351
0,2,KIA,OPTIMA 4C,LX,4D SEDAN,BLACK,AUTO,2.0,Covers,76644,OTHER ASIAN,MEDIUM,8254.0,8846.0,11525.0,11966.0,7312.0,8327.0,10910.0,11520.0,7195.0,0,803
0,2,CHRYSLER,PT CRUISER,Bas,4D SEDAN,BLACK,AUTO,2.0,Covers,53703,AMERICAN,MEDIUM,6957.0,7610.0,10088.0,10511.0,7469.0,7938.0,10533.0,11003.0,6600.0,0,1086
0,3,DODGE,CARAVAN GRAND FWD V6,Bas,MINIVAN 3.3L,BLUE,AUTO,2.0,Covers,67097,AMERICAN,VAN,6508.0,8268.0,7529.0,9429.0,6470.0,8226.0,7488.0,9384.0,6880.0,0,1411
0,6,CHRYSLER,SEBRING V6,GTC,2D CONVERTIBLE GTC,SILVER,AUTO,1.0,Alloy,34140,AMERICAN,MEDIUM,3931.0,5246.0,7496.0,8917.0,4389.0,5833.0,7791.0,8920.0,6300.0,0,822
0,3,PONTIAC,G6 4C,Bas,4D SEDAN SE1,SILVER,AUTO,2.0,Covers,76859,AMERICAN,MEDIUM,8433.0,9794.0,11959.0,13085.0,7675.0,9040.0,10924.0,12252.0,7700.0,0,1038
0,6,DODGE,1500 RAM PICKUP 2WD,Lar,QUAD CAB 5.7L SLT,SILVER,AUTO,1.0,Alloy,79925,AMERICAN,LARGE TRUCK,7648.0,9717.0,8760.0,10994.0,7648.0,9717.0,8760.0,10994.0,9400.0,0,1220
0,5,FORD,MUSTANG V6,Bas,2D COUPE,SILVER,AUTO,1.0,Alloy,83541,AMERICAN,SPORTS,8742.0,9950.0,11853.0,13162.0,7939.0,9320.0,11753.0,13070.0,9200.0,0,853
1,8,CHRYSLER,PT CRUISER,Lim,4D SEDAN LIMITED,GOLD,AUTO,,,83409,AMERICAN,MEDIUM,3162.0,4081.0,5684.0,6376.0,3162.0,4081.0,5684.0,6376.0,5800.0,0,1803
0,2,DODGE,AVENGER 4C,SE,4D SEDAN,GREY,AUTO,2.0,Covers,54480,AMERICAN,MEDIUM,7618.0,8674.0,11348.0,12379.0,7711.0,8810.0,11454.0,12311.0,8590.0,0,920
1,5,DODGE,DURANGO 4WD V8,SLT,4D SUV 4.7L,RED,AUTO,1.0,Alloy,87536,AMERICAN,MEDIUM SUV,7357.0,8827.0,11523.0,12944.0,7283.0,8757.0,11665.0,13008.0,9168.0,0,1763
0,3,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,GREY,AUTO,2.0,Covers,72702,AMERICAN,LARGE,7232.0,8509.0,8311.0,9690.0,6570.0,7856.0,7596.0,8984.0,7515.0,0,1974
0,5,CHEVROLET,1500 SILVERADO PICKU,LS,EXT CAB 4.8L LS,RED,AUTO,1.0,Alloy,96854,AMERICAN,LARGE TRUCK,6124.0,7555.0,7114.0,8659.0,6083.0,7924.0,7070.0,9058.0,9895.0,0,1341
0,6,SATURN,ION,2,4D SEDAN LEVEL 2,SILVER,AUTO,2.0,Covers,46574,AMERICAN,MEDIUM,3605.0,4815.0,6793.0,7574.0,3459.0,4489.0,6494.0,7327.0,6235.0,0,623
1,1,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,,,46531,AMERICAN,MEDIUM,6955.0,7534.0,8011.0,8637.0,6966.0,7500.0,11237.0,11739.0,6800.0,0,693
1,1,DODGE,AVENGER 4C 2.4L I4 S,SE,4D SEDAN,WHITE,AUTO,2.0,Covers,52405,AMERICAN,MEDIUM,8456.0,9208.0,9632.0,10445.0,7608.0,8484.0,11640.0,12308.0,7900.0,0,920
1,4,CHEVROLET,COBALT 2.2L I4 MPI,Bas,2D COUPE,RED,MANUAL,2.0,Covers,75279,AMERICAN,COMPACT,5181.0,6354.0,6095.0,7362.0,5181.0,6354.0,6095.0,7362.0,5255.0,0,803
0,3,PONTIAC,GRAND PRIX,Bas,4D SEDAN,SILVER,AUTO,1.0,Alloy,82851,AMERICAN,LARGE,7102.0,8710.0,10998.0,12604.0,7367.0,8770.0,10774.0,12497.0,7360.0,0,2152
0,6,FORD,EXPEDITION 4WD V8 5.,XLT,4D SUV 5.4L XLT,BLACK,AUTO,1.0,Alloy,81263,AMERICAN,LARGE SUV,7863.0,9560.0,8992.0,10825.0,7695.0,9133.0,8811.0,10364.0,9475.0,0,1803
0,2,CHRYSLER,SEBRING 4C,LX,4D SEDAN LX,SILVER,AUTO,2.0,Covers,55871,AMERICAN,MEDIUM,8534.0,9171.0,11795.0,13788.0,8073.0,8842.0,11765.0,12631.0,8300.0,0,920
0,2,DODGE,AVENGER 4C,SE,4D SEDAN,GREY,AUTO,2.0,Covers,82314,AMERICAN,MEDIUM,8535.0,9404.0,12355.0,13198.0,8382.0,9527.0,11783.0,12826.0,7870.0,0,1243
1,6,CHEVROLET,TRAILBLAZER 2WD 6C,Nor,4D SUV 4.2L LS,BLACK,AUTO,1.0,Alloy,85177,AMERICAN,MEDIUM SUV,6706.0,7938.0,10040.0,11427.0,6506.0,7829.0,9790.0,11283.0,8500.0,0,1243
0,5,BUICK,LE SABRE 3.8L V6 MFI,Cus,4D SEDAN CUSTOM,SILVER,AUTO,2.0,Covers,71403,AMERICAN,LARGE,5115.0,6622.0,6024.0,7652.0,5070.0,6724.0,5976.0,7762.0,6030.0,0,2208
1,5,CHEVROLET,TRAILBLAZER EXT 2WD,LT,4D SUV 4.2L LS,GOLD,AUTO,1.0,Alloy,50582,AMERICAN,MEDIUM SUV,6357.0,7705.0,7366.0,8821.0,6684.0,7912.0,10365.0,11632.0,9150.0,0,920
0,3,DODGE,CHARGER V6,Bas,4D SEDAN 2.7L,SILVER,AUTO,2.0,Covers,77040,AMERICAN,SPECIALTY,9223.0,10408.0,13599.0,15346.0,9363.0,10735.0,13032.0,14503.0,8305.0,0,1389
1,7,NISSAN,XTERRA 2WD V6,SE,4D SPORT UTILITY SE,SILVER,AUTO,1.0,Alloy,82417,TOP LINE ASIAN,MEDIUM SUV,5012.0,5779.0,8168.0,9039.0,5841.0,6622.0,8774.0,9649.0,6985.0,0,894
0,3,SUZUKI,FORENZA 2.0L I4 EFI,,4D SEDAN,BLACK,AUTO,2.0,Covers,57428,OTHER ASIAN,MEDIUM,3913.0,4867.0,4726.0,5756.0,4355.0,5569.0,5203.0,6515.0,4910.0,0,505
0,3,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,GREY,AUTO,2.0,Covers,86655,AMERICAN,MEDIUM,6226.0,7594.0,9946.0,11879.0,7776.0,9149.0,11208.0,12545.0,6495.0,0,1113
0,4,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,WHITE,AUTO,2.0,Covers,46945,AMERICAN,VAN,4856.0,6312.0,5744.0,7317.0,4856.0,6312.0,5744.0,7317.0,5680.0,0,1116
0,3,DODGE,CARAVAN GRAND FWD V6,Bas,MINIVAN 3.3L,RED,AUTO,2.0,Covers,84918,AMERICAN,VAN,6544.0,8170.0,7568.0,9324.0,6544.0,8170.0,7568.0,9324.0,5900.0,0,1763
0,6,MERCURY,SABLE 3.0L V6 4V /EF,LS,4D SEDAN LS PREMIUM,GREY,AUTO,1.0,Alloy,77319,AMERICAN,MEDIUM,3284.0,4554.0,4047.0,5418.0,3284.0,4554.0,4047.0,5418.0,4130.0,0,1220
0,4,DODGE,DURANGO 2WD V8 5.7L,SLT,4D SUV 5.7L SLT,SILVER,AUTO,2.0,Covers,80614,AMERICAN,MEDIUM SUV,8501.0,11126.0,9681.0,12516.0,7986.0,9398.0,11958.0,13475.0,8955.0,0,1503
0,2,DODGE,AVENGER 4C,SE,4D SEDAN,WHITE,AUTO,2.0,Covers,52890,AMERICAN,MEDIUM,8001.0,8873.0,11548.0,12517.0,7779.0,8824.0,11425.0,12445.0,8490.0,0,920
0,3,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,WHITE,AUTO,2.0,Covers,81622,AMERICAN,LARGE,7233.0,8307.0,8312.0,9472.0,4629.0,6076.0,5499.0,7062.0,7860.0,0,2152
0,2,KIA,SPECTRA,EX,4D SEDAN EX,BLACK,AUTO,2.0,Covers,48341,OTHER ASIAN,MEDIUM,7590.0,8214.0,10725.0,11607.0,7347.0,7931.0,10879.0,11470.0,6735.0,0,482
0,4,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.5L,GOLD,AUTO,2.0,Covers,68542,AMERICAN,VAN,5005.0,5789.0,8840.0,10225.0,6780.0,8129.0,10582.0,12210.0,7205.0,0,1801
1,5,SUZUKI,GRAND VITARA 2WD 2.5,LX,4D HARDTOP EX,SILVER,AUTO,,,46609,OTHER ASIAN,MEDIUM SUV,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5235.0,0,834
0,4,CHEVROLET,EQUINOX FWD V6,LS,4D SUV LS,GREY,AUTO,2.0,Covers,85845,AMERICAN,MEDIUM SUV,7637.0,9099.0,11611.0,13833.0,9089.0,10841.0,12870.0,14587.0,7095.0,0,1503
0,6,HONDA,CR-V 2WD,LX,4D SPORT UTILITY LX,BLACK,AUTO,2.0,Covers,83604,TOP LINE ASIAN,SMALL SUV,6683.0,7793.0,9951.0,11476.0,6056.0,6762.0,9245.0,9929.0,8055.0,0,853
1,4,FORD,FREESTAR FWD V6 3.9L,SE,PASSENGER 3.9L LX,SILVER,AUTO,,,77003,AMERICAN,VAN,6035.0,7557.0,7018.0,8662.0,6035.0,7557.0,7018.0,8662.0,6405.0,0,1506
1,8,FORD,FOCUS 2.0L I-4 SFI S,ZX3,2D COUPE ZX3,YELLOW,MANUAL,1.0,Alloy,85161,AMERICAN,COMPACT,1973.0,2758.0,2631.0,3479.0,1973.0,2758.0,2631.0,3479.0,3245.0,0,1543
0,3,NISSAN,SENTRA 1.8L I4 EFI /,Bas,4D SEDAN 1.8,BLUE,AUTO,2.0,Covers,80510,TOP LINE ASIAN,COMPACT,6682.0,8262.0,7717.0,9423.0,6316.0,7670.0,9536.0,10504.0,5520.0,0,594
0,3,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.9L LS,BLUE,AUTO,2.0,Covers,65290,AMERICAN,VAN,7354.0,8124.0,11136.0,12122.0,6481.0,7548.0,10443.0,11581.0,8000.0,0,1801
0,9,MERCURY,GRAND MARQUIS,GS,4D SEDAN GS,WHITE,AUTO,2.0,Covers,51341,AMERICAN,LARGE,3016.0,4046.0,6263.0,6891.0,3465.0,4555.0,6118.0,7168.0,5495.0,0,805
0,7,CHRYSLER,PT CRUISER,Tou,4D SEDAN LIMITED,SILVER,AUTO,1.0,Alloy,81046,AMERICAN,MEDIUM,3761.0,4825.0,6636.0,7851.0,3085.0,3977.0,5987.0,7132.0,4185.0,0,1803
1,4,CHRYSLER,PT CRUISER,Tou,4D SEDAN,WHITE,AUTO,2.0,Covers,79069,AMERICAN,MEDIUM,4351.0,5182.0,8181.0,8928.0,4400.0,5437.0,7957.0,8781.0,5285.0,0,1389
0,3,CHRYSLER,SEBRING 4C,Tou,4D SEDAN TOURING,WHITE,AUTO,1.0,Alloy,60807,AMERICAN,MEDIUM,9449.0,10643.0,12584.0,13845.0,9220.0,10418.0,12436.0,13611.0,8025.0,0,1020
1,6,CHRYSLER,PT CRUISER,Bas,4D SEDAN,BEIGE,AUTO,,,80759,AMERICAN,MEDIUM,0.0,0.0,0.0,0.0,4312.0,5197.0,7144.0,8610.0,5175.0,0,1503
0,1,CHEVROLET,HHR,LT,4D SUV 2.2L LS,GOLD,AUTO,1.0,Alloy,46422,AMERICAN,MEDIUM,7513.0,8203.0,8614.0,9359.0,8111.0,9027.0,11948.0,13056.0,7650.0,0,623
1,1,KIA,SPECTRA 2.0L I4 EFI,EX,4D SEDAN EX,SILVER,AUTO,,,48144,OTHER ASIAN,MEDIUM,7183.0,8722.0,8258.0,9920.0,7183.0,8722.0,8258.0,9920.0,6200.0,0,482
0,4,MAZDA,MAZDA6,i,4D SEDAN I,BLUE,AUTO,2.0,Covers,61650,OTHER ASIAN,MEDIUM,7916.0,9033.0,11946.0,13124.0,8465.0,10160.0,11820.0,13119.0,8080.0,0,1118
1,4,CHRYSLER,TOWN & COUNTRY FWD V,Bas,MINIVAN 3.3L,BLUE,AUTO,2.0,Covers,48319,AMERICAN,VAN,4537.0,5618.0,5400.0,6567.0,5070.0,6252.0,5976.0,7252.0,5530.0,0,1116
0,2,CHEVROLET,IMPALA,LS,4D SEDAN LS,WHITE,AUTO,2.0,Covers,71336,AMERICAN,LARGE,7389.0,8464.0,8480.0,9641.0,8356.0,9577.0,11798.0,13138.0,8240.0,0,1974
1,3,DODGE,MAGNUM V6 2.7L V6 MP,SE,WAGON 2.7L,GREY,AUTO,2.0,Covers,75705,AMERICAN,SPECIALTY,7499.0,8756.0,8599.0,9956.0,8103.0,9468.0,9251.0,10725.0,8150.0,0,1389
0,5,FORD,FREESTYLE FWD V6,SE,4D CUV 3.0L SE,BLUE,AUTO,1.0,Alloy,73012,AMERICAN,CROSSOVER,6533.0,7588.0,10078.0,11496.0,6507.0,7865.0,10191.0,11505.0,7600.0,0,1506
0,7,DODGE,1500 RAM PICKUP 2WD,ST,QUAD CAB 4.7L SLT,WHITE,AUTO,2.0,Covers,92366,AMERICAN,LARGE TRUCK,5441.0,6810.0,6376.0,7855.0,5328.0,6849.0,8832.0,10530.0,9150.0,0,1353
1,5,FORD,TAURUS,SE,4D SEDAN SE,BEIGE,AUTO,,,91007,AMERICAN,MEDIUM,3469.0,4758.0,6447.0,7745.0,3426.0,4636.0,6676.0,7984.0,4230.0,0,1053
1,7,JEEP,GRAND CHEROKEE 2WD 6,Lar,4D WAGON LAREDO,GREY,AUTO,1.0,Alloy,83682,AMERICAN,MEDIUM SUV,4634.0,5604.0,7719.0,8631.0,4490.0,5895.0,7617.0,9201.0,5700.0,0,2193
0,4,DODGE,DAKOTA PICKUP 2WD V6,ST,EXT CAB 3.7L,BLACK,AUTO,1.0,Alloy,84361,AMERICAN,SMALL TRUCK,6972.0,8250.0,8030.0,9410.0,6972.0,8250.0,8030.0,9410.0,6755.0,0,1243
0,6,FORD,TAURUS,SEL,4D WAGON SE COMFORT DURATEC,GREY,AUTO,1.0,Alloy,82643,AMERICAN,MEDIUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5410.0,0,983
1,6,DODGE,STRATUS 4C,SE,4D SEDAN SE,SILVER,AUTO,2.0,Covers,73079,AMERICAN,MEDIUM,2960.0,4007.0,6103.0,7149.0,3202.0,4255.0,5851.0,6889.0,4995.0,0,1155
0,5,JEEP,LIBERTY 2WD V6 3.7L,Spo,4D SUV,WHITE,AUTO,1.0,Alloy,63667,AMERICAN,SMALL SUV,5948.0,7211.0,6924.0,8288.0,5402.0,6543.0,8413.0,9983.0,7400.0,0,630
0,4,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,RED,AUTO,2.0,Covers,59417,AMERICAN,MEDIUM,5488.0,6516.0,6427.0,7537.0,5248.0,6596.0,6168.0,7624.0,5500.0,0,1086
0,4,CHEVROLET,AVEO 1.6L I4 EFI,LT,4D SEDAN LT,BLUE,AUTO,1.0,Alloy,40108,AMERICAN,COMPACT,3201.0,4433.0,3957.0,5288.0,3848.0,4779.0,4656.0,5661.0,5320.0,0,623
1,7,FORD,WINDSTAR FWD V6 3.8L,SE,4D PASSENGER 3.8L SE,GREEN,AUTO,,,89476,AMERICAN,VAN,3115.0,4030.0,3864.0,4852.0,3115.0,4030.0,3864.0,4852.0,3940.0,0,2322
